brewery_id,name,cat_id,style_id,abv,brewery_name,latitude,longitude
1251,Judgement Day,Belgian and French Ale,Belgian-Style Quadrupel,10.5,The Lost Abbey,33.1406,-117.15
1251,Devotion,Belgian and French Ale,Belgian-Style Pale Ale,6.3,The Lost Abbey,33.1406,-117.15
1251,Serpents Stout,North American Ale,American-Style Imperial Stout,10.5,The Lost Abbey,33.1406,-117.15
1251,The Angel's Share - Bourbon Barrel Aged,North American Ale,American-Style Strong Pale Ale,12.5,The Lost Abbey,33.1406,-117.15
1251,Red Barn Ale,Belgian and French Ale,French & Belgian-Style Saison,6.7,The Lost Abbey,33.1406,-117.15
1251,Lost and Found Abbey Ale,Belgian and French Ale,Other Belgian-Style Ales,7.5,The Lost Abbey,33.1406,-117.15
1252,Narragansett Lager,North American Lager,American-Style Lager,0.0,The Narragansett Brewing Company,41.819,-71.4097
1253,Round Barn KÃ¶lsch Style,Other,Other,0.0,The Round Barn Winery & Brewery,41.9211,-86.4583
1253,Round Barn Winter Wheat,Other,Other,0.0,The Round Barn Winery & Brewery,41.9211,-86.4583
1253,Round Barn Cocoa Stout,British Ale,Sweet Stout,0.0,The Round Barn Winery & Brewery,41.9211,-86.4583
1253,Round Barn Summer Wheat,Other Style,Light American Wheat Ale or Lager,0.0,The Round Barn Winery & Brewery,41.9211,-86.4583
1253,Round Barn Amber Ale,North American Ale,American-Style Amber/Red Ale,0.0,The Round Barn Winery & Brewery,41.9211,-86.4583
1254,Old Redwood Porter,Irish Ale,Porter,5.5,Third Street Ale Works,38.4398,-122.713
1255,Nut Brown Ale,North American Ale,American-Style Brown Ale,0.0,Thirsty Dog Brewing,41.0689,-81.5172
1255,Irish Setter Red Ale,North American Ale,American-Style Amber/Red Ale,0.0,Thirsty Dog Brewing,41.0689,-81.5172
1255,Dierdorfer Gold,Other,Other,0.0,Thirsty Dog Brewing,41.0689,-81.5172
1256,Polar Ale,North American Lager,American-Style Lager,0.0,ThirstyBear Brewing,37.7855,-122.4
1256,Brown Bear Ale,North American Ale,American-Style Brown Ale,0.0,ThirstyBear Brewing,37.7855,-122.4
1256,Valencia Wheat,Other,Other,0.0,ThirstyBear Brewing,37.7855,-122.4
1256,Meyer ESB,Other,Other,0.0,ThirstyBear Brewing,37.7855,-122.4
1256,Thirsty IPA,North American Ale,American-Style India Pale Ale,0.0,ThirstyBear Brewing,37.7855,-122.4
1256,Kozlov Stout,North American Ale,American-Style Stout,0.0,ThirstyBear Brewing,37.7855,-122.4
1256,Golden Vanilla Ale,Other,Other,0.0,ThirstyBear Brewing,37.7855,-122.4
1258,American Pale Ale,North American Ale,American-Style Pale Ale,5.2,Thomas Hooker Brewing,41.8087,-72.7108
1258,Thomas Hooker Irish Red Ale,Irish Ale,Irish-Style Red Ale,5.3,Thomas Hooker Brewing,41.8087,-72.7108
1258,Hooker Oktoberfest,German Lager,German-Style Oktoberfest,5.8,Thomas Hooker Brewing,41.8087,-72.7108
1259,Oktoberfest,German Lager,German-Style Oktoberfest,0.0,Thomas Kemper Brewing,47.5924,-122.334
1260,Gumballhead,Other Style,Light American Wheat Ale or Lager,4.8,Three Floyds Brewing,41.5354,-87.5158
1260,Dark Lord Russian Imperial Stout,North American Ale,American-Style Imperial Stout,13.0,Three Floyds Brewing,41.5354,-87.5158
1260,Arctic Panzer Wolf,North American Ale,Imperial or Double India Pale Ale,9.0,Three Floyds Brewing,41.5354,-87.5158
1260,Drunk Monk Hefeweizen,German Ale,South German-Style Hefeweizen,4.8,Three Floyds Brewing,41.5354,-87.5158
1260,Munsterfest,German Lager,German-Style Oktoberfest,0.0,Three Floyds Brewing,41.5354,-87.5158
1260,Alpha Klaus Xmas Porter,Irish Ale,Porter,7.5,Three Floyds Brewing,41.5354,-87.5158
1260,Broodoo,North American Ale,American-Style India Pale Ale,5.5,Three Floyds Brewing,41.5354,-87.5158
1260,Behemoth Barley Wine,North American Ale,American-Style Barley Wine Ale,10.5,Three Floyds Brewing,41.5354,-87.5158
1260,Pride & Joy Mild Ale,British Ale,English-Style Pale Mild Ale,0.0,Three Floyds Brewing,41.5354,-87.5158
1260,Robert the Bruce Scottish Ale,British Ale,Scotch Ale,7.0,Three Floyds Brewing,41.5354,-87.5158
1260,Dreadnaught Imperial IPA,North American Ale,Imperial or Double India Pale Ale,9.5,Three Floyds Brewing,41.5354,-87.5158
1260,X-Tra Pale Ale,North American Ale,American-Style Pale Ale,0.0,Three Floyds Brewing,41.5354,-87.5158
1260,Alpha King Pale Ale,North American Ale,American-Style Pale Ale,6.6,Three Floyds Brewing,41.5354,-87.5158
1260,Chubby Brown,North American Ale,American-Style Brown Ale,8.0,Three Floyds Brewing,41.5354,-87.5158
1260,Apocalypse Cow,North American Ale,Imperial or Double India Pale Ale,10.0,Three Floyds Brewing,41.5354,-87.5158
1261,Peat Smoked Altbier,North American Lager,American-Style Lager,0.0,Three Needs Brewery and Taproom,44.4771,-73.2115
1262,Thunderhead IPA,North American Ale,American-Style India Pale Ale,5.8,Thunder Canyon Brewery,32.3407,-111.015
1263,Dry Stout,North American Ale,American-Style Stout,0.0,Thunderhead Brewery,40.6966,-99.0815
1263,Cream Ale,North American Lager,American-Style Lager,0.0,Thunderhead Brewery,40.6966,-99.0815
1263,Storm Ale,North American Ale,American-Style Brown Ale,0.0,Thunderhead Brewery,40.6966,-99.0815
1263,Hefeweizen,German Ale,South German-Style Hefeweizen,0.0,Thunderhead Brewery,40.6966,-99.0815
1263,Belgian Brown,Other,Other,0.0,Thunderhead Brewery,40.6966,-99.0815
1263,Eigenberg Smoked Porter,North American Lager,American-Style Lager,0.0,Thunderhead Brewery,40.6966,-99.0815
1263,Chinook Amber,North American Ale,American-Style Amber/Red Ale,0.0,Thunderhead Brewery,40.6966,-99.0815
1263,Dark Wheat,Other,Other,0.0,Thunderhead Brewery,40.6966,-99.0815
1263,American Wheat,North American Lager,American-Style Lager,0.0,Thunderhead Brewery,40.6966,-99.0815
1263,Autumn Strong Lager,German Lager,German-Style Oktoberfest,0.0,Thunderhead Brewery,40.6966,-99.0815
1263,Saison,Other,Other,0.0,Thunderhead Brewery,40.6966,-99.0815
1263,Honey Lager,North American Lager,American-Style Lager,0.0,Thunderhead Brewery,40.6966,-99.0815
1263,Amber Ale,North American Ale,American-Style Amber/Red Ale,0.0,Thunderhead Brewery,40.6966,-99.0815
1263,Porter,Irish Ale,Porter,0.0,Thunderhead Brewery,40.6966,-99.0815
1263,Russian Imperial Stout,North American Ale,American-Style Stout,0.0,Thunderhead Brewery,40.6966,-99.0815
1263,Black Sheep Espresso Stout,Other,Other,0.0,Thunderhead Brewery,40.6966,-99.0815
1263,Summer Gueuze,Belgian and French Ale,Belgian-Style Fruit Lambic,0.0,Thunderhead Brewery,40.6966,-99.0815
1264,Amber Ale,North American Ale,American-Style Amber/Red Ale,0.0,Thunderhead Brewery #2,40.9259,-98.3397
1264,Imperial Porter,Irish Ale,Porter,0.0,Thunderhead Brewery #2,40.9259,-98.3397
1264,Nitro Porter,Irish Ale,Porter,0.0,Thunderhead Brewery #2,40.9259,-98.3397
1264,Modern Monks Belgian Blonde,North American Ale,American-Style Pale Ale,0.0,Thunderhead Brewery #2,40.9259,-98.3397
1264,Grand Cru,Other,Other,0.0,Thunderhead Brewery #2,40.9259,-98.3397
1265,Cascade Amber,North American Ale,American-Style Amber/Red Ale,0.0,Tied House Cafe & Brewery - San Jose,37.3362,-121.894
1265,Ironwood Dark,North American Ale,American-Style Brown Ale,0.0,Tied House Cafe & Brewery - San Jose,37.3362,-121.894
1265,Maibock,German Lager,Traditional German-Style Bock,0.0,Tied House Cafe & Brewery - San Jose,37.3362,-121.894
1265,New World Wheat,North American Lager,American-Style Lager,0.0,Tied House Cafe & Brewery - San Jose,37.3362,-121.894
1265,Amber Light,North American Lager,American-Style Lager,0.0,Tied House Cafe & Brewery - San Jose,37.3362,-121.894
1265,Oatmeal Stout,North American Ale,American-Style Stout,0.0,Tied House Cafe & Brewery - San Jose,37.3362,-121.894
1265,Alpine Gold,Other,Other,0.0,Tied House Cafe & Brewery - San Jose,37.3362,-121.894
1266,Timmermans Kriek,Belgian and French Ale,Belgian-Style Fruit Lambic,0.0,Timmermans,50.8399,4.2475
1266,Timmermans Gueuze,Other,Other,0.0,Timmermans,50.8399,4.2475
1266,Timmermans PÃªche,Belgian and French Ale,Belgian-Style Fruit Lambic,0.0,Timmermans,50.8399,4.2475
1266,Timmermans Framboise,Belgian and French Ale,Belgian-Style Fruit Lambic,0.0,Timmermans,50.8399,4.2475
1266,Timmermans Forest Fruit,Belgian and French Ale,Belgian-Style Fruit Lambic,0.0,Timmermans,50.8399,4.2475
1266,Timmermans  Faro,Other,Other,0.0,Timmermans,50.8399,4.2475
1266,Timmermans lambicus Blanche,Other,Other,0.0,Timmermans,50.8399,4.2475
1267,Killer Beer Dark Honey Ale,Irish Ale,Porter,0.0,Tin Whistle Brewing,49.4944,-119.61
1268,Art Schmidt Pilsner,Other,Other,0.0,Titletown Brewing,44.52,-88.0173
1268,Belgian Summer Ale,Other,Other,0.0,Titletown Brewing,44.52,-88.0173
1268,New Century Beer,Other,Other,0.0,Titletown Brewing,44.52,-88.0173
1268,Dousman Street Wheat,German Ale,South German-Style Hefeweizen,0.0,Titletown Brewing,44.52,-88.0173
1268,Piper Down Scottish Ale,Other,Other,0.0,Titletown Brewing,44.52,-88.0173
1268,Saison,Other,Other,0.0,Titletown Brewing,44.52,-88.0173
1268,"Pale Ale \Ã¡ la Bushner\""""",North American Ale,American-Style Pale Ale,0.0,Titletown Brewing,44.52,-88.0173
1268,English ESB,Other,Other,0.0,Titletown Brewing,44.52,-88.0173
1268,Weizen Bock,German Ale,South German-Style Weizenbock,10.0,Titletown Brewing,44.52,-88.0173
1268,Winter Gale Spiced Ale,Other,Other,0.0,Titletown Brewing,44.52,-88.0173
1268,Red Lager,North American Lager,American-Style Lager,0.0,Titletown Brewing,44.52,-88.0173
1268,Birra Canadeo / Gridiron Gold,Other,Other,0.0,Titletown Brewing,44.52,-88.0173
1268,Bridge Out Stout,North American Ale,American-Style Stout,0.0,Titletown Brewing,44.52,-88.0173
1268,Toasted Oats & Molasses Brown Ale,North American Ale,American-Style Brown Ale,0.0,Titletown Brewing,44.52,-88.0173
1268,Princess of Darkness Porter,Irish Ale,Porter,0.0,Titletown Brewing,44.52,-88.0173
1268,Roundhouse Rye,North American Lager,American-Style Lager,0.0,Titletown Brewing,44.52,-88.0173
1268,Steam Engine Common,Other,Other,0.0,Titletown Brewing,44.52,-88.0173
1268,Czech Mate Pilsner,Other,Other,0.0,Titletown Brewing,44.52,-88.0173
1268,Fort Edward Augustus 1770 Scottish Ale,Other,Other,0.0,Titletown Brewing,44.52,-88.0173
1268,"Johnny \Blood\"" McNally Irish Red""",North American Ale,American-Style Amber/Red Ale,0.0,Titletown Brewing,44.52,-88.0173
1268,Millennium Ale,Other,Other,0.0,Titletown Brewing,44.52,-88.0173
1268,Railyard Ale,North American Ale,American-Style Amber/Red Ale,0.0,Titletown Brewing,44.52,-88.0173
1268,Belgian Trippel,Other,Other,0.0,Titletown Brewing,44.52,-88.0173
1268,Oktoberfest,German Lager,German-Style Oktoberfest,0.0,Titletown Brewing,44.52,-88.0173
1268,Old Fort Howard Pale Ale,North American Ale,American-Style Pale Ale,0.0,Titletown Brewing,44.52,-88.0173
1268,Hopping Turtle Pale Ale,North American Ale,American-Style Pale Ale,0.0,Titletown Brewing,44.52,-88.0173
1268,Colonel Kolsch,Other,Other,0.0,Titletown Brewing,44.52,-88.0173
1268,Befuddelator Doppelbock,German Lager,Traditional German-Style Bock,0.0,Titletown Brewing,44.52,-88.0173
1268,March MÃ¤rzen,German Lager,German-Style Oktoberfest,0.0,Titletown Brewing,44.52,-88.0173
1268,Imperial IPA,North American Ale,American-Style India Pale Ale,0.0,Titletown Brewing,44.52,-88.0173
1268,"The \400\"" Honey Ale""",Other,Other,0.0,Titletown Brewing,44.52,-88.0173
1268,Boxcar Brown Ale,North American Ale,American-Style Brown Ale,0.0,Titletown Brewing,44.52,-88.0173
1268,Discombobulator Maibock,German Lager,Traditional German-Style Bock,0.0,Titletown Brewing,44.52,-88.0173
1268,Old Broadway Cream Ale,North American Lager,American-Style Lager,0.0,Titletown Brewing,44.52,-88.0173
1269,Bitter Amber,North American Ale,American-Style Amber/Red Ale,0.0,Tivoli Brewing,39.7392,-104.985
